"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct","oty_month2_emplvl_chg","oty_month2_emplvl_pct","oty_month3_emplvl_chg","oty_month3_emplvl_pct","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct"
"01097","5","7224","76","0","2014","4","","Mobile County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",32,139,136,131,505400,142308,3046,287,"",0.72,0.32,0.31,0.30,0.32,0.30,0.31,1.03,"",-3,-8.6,-38,-21.5,-34,-20.0,-31,-19.1,-86372,-14.6,-70649,-33.2,-1179,-27.9,19,7.1
"01101","5","7224","76","0","2014","1","","Montgomery County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,65,64,59,209644,190855,1711,257,"",0.54,0.20,0.19,0.17,0.21,0.23,0.13,1.14,"",-5,-23.8,-96,-59.6,-99,-60.7,-105,-64.0,-196942,-48.4,-187875,-49.6,-3528,-67.3,65,33.9
"01101","5","7224","76","0","2014","2","","Montgomery County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,96,104,109,304418,198988,2441,227,"",0.57,0.28,0.30,0.31,0.26,0.44,0.28,0.87,"",-3,-15.0,-79,-45.1,-69,-39.9,-61,-35.9,-179163,-37.0,-147775,-42.6,-2644,-52.0,12,5.6
"01101","5","7224","76","0","2014","3","","Montgomery County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,95,96,86,281804,128584,1767,235,"",0.58,0.27,0.28,0.25,0.24,0.37,0.26,0.89,"",-3,-15.0,-65,-40.6,-65,-40.4,-73,-45.9,-212506,-43.0,-128052,-49.9,-2712,-60.5,-3,-1.3
"01101","5","7224","76","0","2014","4","","Montgomery County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,91,85,71,251044,75659,925,235,"",0.57,0.27,0.25,0.21,0.20,0.25,0.16,0.84,"",-2,-10.5,-25,-21.6,-24,-22.0,-34,-32.4,-137514,-35.4,-51092,-40.3,-818,-46.9,-37,-13.6
"01103","5","7224","76","0","2014","1","N","Morgan County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,0,"N",-3,-60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01103","5","7224","76","0","2014","2","N","Morgan County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,0,"N",-3,-60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01103","5","7224","76","0","2014","3","N","Morgan County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01103","5","7224","76","0","2014","4","","Morgan County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,20,20,21,25742,19779,470,97,"",0.24,0.16,0.16,0.17,0.06,0.15,0.18,0.37,"",-1,-25.0,8,66.7,13,185.7,13,162.5,9512,58.6,5438,37.9,250,113.6,-42,-30.2
"01109","5","7224","76","0","2014","1","N","Pike County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,0,"N",1.86,0,0,0,0,0,0,0,"N",3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01109","5","7224","76","0","2014","2","N","Pike County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",2.16,0,0,0,0,0,0,0,"N",4,133.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01109","5","7224","76","0","2014","3","N","Pike County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,0,"N",1.87,0,0,0,0,0,0,0,"N",2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01109","5","7224","76","0","2014","4","N","Pike County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,0,"N",1.86,0,0,0,0,0,0,0,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01115","5","7224","76","0","2014","1","N","St. Clair County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01115","5","7224","76","0","2014","2","N","St. Clair County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01115","5","7224","76","0","2014","3","","St. Clair County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,13,15,12,39664,25845,612,229,"",0.47,0.26,0.31,0.25,0.29,0.39,0.52,1.07,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01115","5","7224","76","0","2014","4","N","St. Clair County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01117","5","7224","76","0","2014","1","","Shelby County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,26,28,29,142059,131517,1303,395,"",0.17,0.13,0.14,0.14,0.20,0.19,0.12,1.43,"",-1,-20.0,-3,-10.3,-1,-3.4,0,0.0,-9141,-6.0,-11504,-8.0,-546,-29.5,-6,-1.5
"01117","5","7224","76","0","2014","2","","Shelby County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,31,26,22,147628,68942,703,431,"",0.17,0.15,0.12,0.10,0.19,0.22,0.13,1.51,"",-1,-20.0,3,10.7,-4,-13.3,-7,-24.1,-2611,-1.7,7611,12.4,-85,-10.8,32,8.0
"01117","5","7224","76","0","2014","3","","Shelby County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,28,32,29,141397,36306,609,367,"",0.21,0.13,0.15,0.14,0.18,0.14,0.13,1.29,"",1,25.0,-1,-3.4,1,3.2,0,0.0,2151,1.5,5043,16.1,108,21.6,6,1.7
"01117","5","7224","76","0","2014","4","","Shelby County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,31,29,24,168874,42475,653,464,"",0.21,0.15,0.14,0.11,0.20,0.18,0.15,1.53,"",0,0.0,2,6.9,0,0.0,-4,-14.3,11846,7.5,17606,70.8,272,71.4,43,10.2
"01121","5","7224","76","0","2014","1","N","Talladega County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01121","5","7224","76","0","2014","2","N","Talladega County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01121","5","7224","76","0","2014","3","N","Talladega County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01121","5","7224","76","0","2014","4","N","Talladega County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01125","5","7224","76","0","2014","1","","Tuscaloosa County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",20,244,249,242,723553,683042,7119,227,"",0.99,1.08,1.10,1.05,1.07,1.15,0.79,0.99,"",-2,-9.1,20,8.9,12,5.1,2,0.8,-95291,-11.6,-48911,-6.7,-2304,-24.5,-43,-15.9
"01125","5","7224","76","0","2014","2","","Tuscaloosa County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",21,270,262,272,737372,483060,5285,212,"",1.04,1.16,1.11,1.15,0.92,1.42,0.87,0.81,"",-1,-4.5,16,6.3,18,7.4,54,24.8,23005,3.2,-3507,-0.7,-1041,-16.5,-18,-7.8
"01125","5","7224","76","0","2014","3","","Tuscaloosa County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",22,258,259,274,799643,382088,4644,233,"",1.09,1.08,1.07,1.13,0.96,1.30,0.85,0.87,"",0,0.0,20,8.4,20,8.4,22,8.7,-43079,-5.1,-31581,-7.6,-1055,-18.5,-34,-12.7
"01125","5","7224","76","0","2014","4","","Tuscaloosa County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",22,258,260,226,902398,379637,4749,280,"",1.09,1.07,1.09,0.95,1.07,1.49,1.00,1.04,"",-1,-4.3,-8,-3.0,-2,-0.8,-24,-9.6,-39861,-4.2,8050,2.2,-371,-7.2,1,0.4
"01127","5","7224","76","0","2014","1","N","Walker County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01127","5","7224","76","0","2014","2","N","Walker County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01127","5","7224","76","0","2014","3","N","Walker County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01127","5","7224","76","0","2014","4","N","Walker County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","5","7224","76","0","2014","1","-","Wilcox County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","5","7224","76","0","2014","2","N","Wilcox County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","5","7224","76","0","2014","3","N","Wilcox County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","5","7224","76","0","2014","4","N","Wilcox County, Alabama","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02000","1","7224","56","0","2014","1","","Alaska -- Statewide","Federal Government","Drinking places, alcoholic beverages","State, NAICS 4-digit -- by ownership sector","All establishment sizes",1,1,1,2,8139,0,0,470,"",60.92,11.85,11.41,21.62,17.61,0.00,0.00,1.17,"",0,0.0,-1,-50.0,0,0.0,1,100.0,1696,26.3,0,0.0,0,0.0,98,26.3
"02000","1","7224","56","0","2014","2","","Alaska -- Statewide","Federal Government","Drinking places, alcoholic beverages","State, NAICS 4-digit -- by ownership sector","All establishment sizes",1,2,2,2,15036,0,0,578,"",60.83,22.61,21.94,22.17,23.15,0.00,0.00,1.04,"",0,0.0,1,100.0,1,100.0,1,100.0,9248,159.8,0,0.0,0,0.0,133,29.9
"02000","1","7224","56","0","2014","3","","Alaska -- Statewide","Federal Government","Drinking places, alcoholic beverages","State, NAICS 4-digit -- by ownership sector","All establishment sizes",1,2,2,2,7956,0,0,306,"",60.15,20.19,21.74,20.48,13.58,0.00,0.00,0.65,"",0,0.0,1,100.0,1,100.0,1,100.0,-1410,-15.1,0,0.0,0,0.0,-414,-57.5
"02000","1","7224","56","0","2014","4","","Alaska -- Statewide","Federal Government","Drinking places, alcoholic beverages","State, NAICS 4-digit -- by ownership sector","All establishment sizes",2,3,5,5,25716,0,0,456,"",105.53,34.16,53.06,59.26,43.56,0.00,0.00,0.89,"",1,100.0,2,200.0,4,400.0,4,400.0,17343,207.1,0,0.0,0,0.0,-188,-29.2
"02000","5","7224","56","0","2014","1","","Alaska -- Statewide","Private","Drinking places, alcoholic beverages","State, NAICS 4-digit -- by ownership sector","All establishment sizes",156,1491,1498,1504,5696961,5686426,136876,293,"",1.51,1.83,1.81,1.78,1.80,1.31,1.63,1.00,"",-5,-3.1,16,1.1,36,2.5,44,3.0,218462,4.0,217152,4.0,-34117,-20.0,5,1.7
"02000","5","7224","56","0","2014","2","","Alaska -- Statewide","Private","Drinking places, alcoholic beverages","State, NAICS 4-digit -- by ownership sector","All establishment sizes",154,1510,1629,1677,6656371,6626883,166859,319,"",1.49,1.75,1.80,1.81,1.74,0.98,1.13,0.98,"",-3,-1.9,51,3.5,109,7.2,105,6.7,639752,10.6,647824,10.8,-24435,-12.8,14,4.6
"02000","5","7224","56","0","2014","3","","Alaska -- Statewide","Private","Drinking places, alcoholic beverages","State, NAICS 4-digit -- by ownership sector","All establishment sizes",156,1718,1687,1671,7648323,7387029,191988,348,"",1.49,1.83,1.78,1.81,1.88,1.09,1.22,1.04,"",-1,-0.6,162,10.4,112,7.1,138,9.0,741286,10.7,687958,10.3,-27731,-12.6,6,1.8
"02000","5","7224","56","0","2014","4","","Alaska -- Statewide","Private","Drinking places, alcoholic beverages","State, NAICS 4-digit -- by ownership sector","All establishment sizes",153,1579,1556,1519,6955237,5961519,147901,345,"",1.47,1.81,1.86,1.85,1.92,1.44,1.71,1.04,"",-4,-2.5,3,0.2,28,1.8,34,2.3,363763,5.5,126834,2.2,-38661,-20.7,14,4.2
"02013","5","7224","76","0","2014","1","N","Aleutian East Borough, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",5.95,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02013","5","7224","76","0","2014","2","N","Aleutian East Borough, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",6.04,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02013","5","7224","76","0","2014","3","N","Aleutian East Borough, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",6.09,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02013","5","7224","76","0","2014","4","N","Aleutian East Borough, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",6.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02016","5","7224","76","0","2014","1","-","Aleutian West Census Area, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02016","5","7224","76","0","2014","2","-","Aleutian West Census Area, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02016","5","7224","76","0","2014","3","N","Aleutian West Census Area, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02016","5","7224","76","0","2014","4","N","Aleutian West Census Area, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.30,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02020","1","7224","76","0","2014","1","","Anchorage Borough, Alaska","Federal Government","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,1,1,2,8139,0,0,470,"",160.59,24.81,24.08,45.84,35.46,0.00,0.00,1.11,"",0,0.0,-1,-50.0,0,0.0,1,100.0,1696,26.3,0,0.0,0,0.0,98,26.3
"02020","1","7224","76","0","2014","2","","Anchorage Borough, Alaska","Federal Government","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,2,2,2,15036,0,0,578,"",161.26,48.42,47.76,49.33,48.40,0.00,0.00,1.00,"",0,0.0,1,100.0,1,100.0,1,100.0,9248,159.8,0,0.0,0,0.0,133,29.9
"02020","1","7224","76","0","2014","3","","Anchorage Borough, Alaska","Federal Government","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,2,2,2,7956,0,0,306,"",160.08,45.83,49.26,45.25,29.16,0.00,0.00,0.62,"",0,0.0,1,100.0,1,100.0,1,100.0,-1410,-15.1,0,0.0,0,0.0,-414,-57.5
"02020","1","7224","76","0","2014","4","","Anchorage Borough, Alaska","Federal Government","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,2,4,4,22621,0,0,522,"",140.38,48.54,88.91,98.49,78.30,0.00,0.00,0.99,"",0,0.0,1,100.0,3,300.0,3,300.0,14248,170.2,0,0.0,0,0.0,-122,-18.9
"02020","5","7224","76","0","2014","1","","Anchorage Borough, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",37,669,664,662,3003856,3003856,68473,347,"",0.94,1.72,1.69,1.66,1.91,1.40,1.65,1.13,"",-1,-2.6,33,5.2,37,5.9,52,8.5,92410,3.2,92410,3.2,-18634,-21.4,-12,-3.3
"02020","5","7224","76","0","2014","2","","Anchorage Borough, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",36,673,679,694,3310499,3287489,76674,373,"",0.92,1.67,1.63,1.66,1.81,1.02,1.12,1.09,"",-1,-2.7,55,8.9,53,8.5,32,4.8,288060,9.5,302610,10.1,-12968,-14.5,7,1.9
"02020","5","7224","76","0","2014","3","","Anchorage Borough, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",35,683,643,661,3653117,3451655,83790,424,"",0.89,1.65,1.54,1.58,1.93,1.16,1.29,1.21,"",-1,-2.8,25,3.8,-13,-2.0,-3,-0.5,256979,7.6,210774,6.5,-17254,-17.1,28,7.1
"02020","5","7224","76","0","2014","4","","Anchorage Borough, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",34,643,632,637,3570337,2825328,65047,431,"",0.87,1.57,1.59,1.61,2.02,1.39,1.57,1.27,"",-2,-5.6,-49,-7.1,-28,-4.2,-9,-1.4,165036,4.8,-73298,-2.5,-23597,-26.6,38,9.7
"02060","5","7224","76","0","2014","1","N","Bristol Bay Borough, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",4.38,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02060","5","7224","76","0","2014","2","N","Bristol Bay Borough, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",4.36,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02060","5","7224","76","0","2014","3","N","Bristol Bay Borough, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",4.35,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02060","5","7224","76","0","2014","4","N","Bristol Bay Borough, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",4.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02068","5","7224","76","0","2014","1","N","Denali Borough, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",3.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02068","5","7224","76","0","2014","2","N","Denali Borough, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",3.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02068","5","7224","76","0","2014","3","N","Denali Borough, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",3.26,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02068","5","7224","76","0","2014","4","N","Denali Borough, Alaska","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",3.41,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
